date,time,white,black,white_elo,black_elo,result,time_control,eco,opening,termination,moves_san
2025.09.15,18:54:39,fredyman2010,RhysLWells,447,584,0-1,300,B01,,RhysLWells won - game abandoned,e4 d5 exd5 Qxd5 Nc3 Qa5 Bc4 c6 Qf3 f6 Nge2 e5 b4 Qd8 O-O Ne7 d3 b5 Bb3 Na6 a4 Nxb4 axb5 Nxc2 Bxc2 Bb7 Ba4 Qc7 bxc6 Nxc6 Bxc6+ Bxc6 Qe3 Bd6 f4 O-O fxe5 Rfe8 exd6 Qxd6
2025.09.15,18:44:57,RhysLWells,ank-das,463,255,1-0,300,C50,,RhysLWells won - game abandoned,e4 e5 Nf3 Nc6 Bc4 Na5 Bd3 Qf6 b3 Qg6 O-O Nf6 Nxe5 Qh6 Nf3 Qf4 g3 Qg4 Be2 Qe6 d3 g5 Nxg5 Qe5 c3 h6 Bf4 Qc5 Be3 Qe5 Nf3 Qb5 d4 Qc6 Ne5 Qe6 Nd2 Nxe4 Nxe4 Bd6 f4 Qh3 Nxd6+ cxd6 Bg4 Qxf1+ Kxf1
2025.10.28,20:24:02,RhysLWells,waf68,834,804,1-0,300,D02,,RhysLWells won by checkmate,d4 d5 Nf3 Bf5 Bf4 e6 h3 Bd6 Bd2 Nc6 g4 Bg6 Bg2 Nge7 h4 h6 h5 Bh7 Na3 Qd7 c3 O-O-O O-O g6 hxg6 Bxg6 Nh4 Bh7 Bxh6 Bg8 Bg5 f6 Bxf6 Rh6 Bxe7 Bxe7 c4 Rxh4 cxd5 Qd6 f4 exd5 Nb5 Qg6 Bf3 Rf8 f5 Qh7 Rf2 Rh1+ Bxh1 a6 Nc3 Bf6 Nxd5 Bg7 f6 Bh8 Ne7+ Nxe7 fxe7 Qxe7 Rxf8+ Qxf8 Qf1 Qe8 Qf3 Kb8 Qxb7#
2025.10.28,19:41:34,ltk2023,RhysLWells,864,826,1-0,300,D00,,ltk2023 won on time,d4 d5 Bg5 f6 Bh4 e6 e3 a6 Nc3 c6 Nf3 Nd7 Bd3 Ne7 Ne5 fxe5 dxe5 Nxe5 Qh5+ N5g6 Bxg6+ Kd7 e4 Nxg6 Bxd8 Kxd8 Qg5+ Be7 Qg3 Rf8 exd5 cxd5 Rd1 Bd7 Qh3 h6 Qh5 Nf4 Qg4 g5 Kf1 e5 Qf3 Bc6 Nxd5 Nxd5 Qh5 Rf6 c4 Rd6 cxd5 Bxd5 Qg4 Rc8 Qb4 Rd7 Qa5+ Rcc7 Rxd5 Rxd5 Qxd5+ Bd6 Qg8+
2025.10.27,20:50:12,Drewser77,RhysLWells,853,833,1-0,300,C30,,Drewser77 won - game abandoned,e4 e5 f4 Nc6 Nf3 exf4 d4 Nf6 e5 Nd5 Bc4 Nce7 O-O a6 Ng5 b5 Bb3 h6 Nxf7 Kxf7 Rxf4+ Ke8 Qf3 d6 exd6 Nxf4 Qxf4 cxd6 Qf7+ Kd7 Bd2 Kc7 Ba5+
2025.10.27,20:42:48,RhysLWells,Mahmad04,841,863,0-1,300,D02,,Mahmad04 won by resignation,d4 d5 Nf3 g6 Bf4 Bg7 Nc3 c6 g3 Na6 b3 Nf6 Bg2 O-O Qd2 Bf5 Nh4 Bd7 Bh6 Nh5 Bxg7 Nxg7 h3 e5 g4 Qxh4 dxe5 Nc5 b4 Na6 O-O-O Nxb4 Kb2 Be6 a3 Na6 f4 b5 Na2 Qg3 Bf3 Qh4 Nb4 Nxb4 Qxb4 a5 Qc3 Rfc8 Ka1 b4 Qb3 Qe7 a4 d4 Rxd4 Bxb3 cxb3
2025.10.26,14:02:24,longl1hhh,RhysLWells,813,849,0-1,300,C50,,RhysLWells won on time,e4 e5 Nf3 Nc6 Bc4 f6 Nc3 Bb4 O-O a6 a3 Be7 d4 d6 d5 Na5 Be2 g5 b4 Nc6 Bd2 Nb8 a4 c6 b5 cxd5 Nxd5 Nd7 Nxe7 Qxe7 bxa6 bxa6 Rb1 Nh6 h4 O-O hxg5 fxg5 Bxg5 Qg7 Bxh6 Qxh6 g3 Nf6 Kg2 Nxe4 Rh1 Qg6 Bd3 Bf5 Nh4 Bh3+ Rxh3 Rxf2+ Kg1 Qf7 Bxe4 Rf8 Bd5 Rf1+ Qxf1 Qxd5 Qxa6 Qd4+ Kh1 Qe4+ Ng2 Qxc2 Rf1 Rxf1+ Qxf1 Qxa4 Qf5 Qd1+ Kh2 d5 Qxh7+ Kf8 Qh8+ Ke7 Qg7+ Kd6 Qf6+ Kc5 Qxe5 Qd4
2025.10.26,13:58:17,RhysLWells,BJJNEMESIS,842,818,1-0,300,D02,,RhysLWells won by resignation,d4 d5 Nf3 Nc6 Nbd2 e6 c4 dxc4 Nxc4 Nf6 Bg5 Be7 e4 Nxe4 Bxe7 Qxe7 Bd3 Nd6 Nce5 Nxe5 dxe5 Nf5 O-O O-O Bxf5 exf5 Re1 f4 Qd2 Bg4 Qxf4 Bxf3 Qxf3 Qb4 b3 c5 h3 Rae8 Re4 Qb5 Rd1 f6 exf6 Rxe4 Qxe4 Rxf6 Rd8+ Rf8 Qd5+
2025.10.25,18:11:41,RhysLWells,vinhtuquy,834,838,0-1,300,C44,,vinhtuquy won by checkmate,e4 d6 d4 Nc6 Nf3 e5 c3 exd4 cxd4 Nf6 Nc3 Bg4 Be2 Qe7 h3 Bh5 g4 Bg6 Nd2 Nxd4 Bc4 Nc6 f3 O-O-O Qe2 Nd7 Nd5 Qe5 f4 Qd4 f5 Nb6 Nxb6+ axb6 fxg6 Ne5 gxf7 Be7 Nb3 Bh4+ Kf1 Qxc4 Qxc4 Nxc4 Bf4 Rhf8 Kg2 Rxf7 Bg3 Ne3+ Kh2 Bxg3+ Kxg3 Rdf8 Nd4 g5 Ne6 Rf3+ Kh2 Rf2+ Kg1 Rg2#
2025.10.25,16:55:01,Bielxmns,RhysLWells,876,842,1-0,300,A04,,Bielxmns won by resignation,Nf3 e6 e3 Bc5 Nc3 Nc6 Na4 Bd6 b3 a6 Bb2 f6 Bd3 Nb4 Qe2 Nxd3+ Qxd3 b5 Nc3 Bb7 Qe2 c5 d4 cxd4 Nxd4 Bxg2 Rg1 Bb7 Rxg7 Bxh2 Qh5+
2025.10.25,16:44:47,ErnieQuinch,RhysLWells,886,850,1-0,300,C00,,ErnieQuinch won on time,e4 e6 Nf3 Nc6 Nc3 Bc5 d4 Bb6 Bb5 a6 Bxc6 bxc6 O-O Ne7 Be3 Bb7 b4 O-O a4 a5 b5 h6 bxc6 Nxc6 Nb5 Nb4 c3 Na6 Qd3 c6 Na3 Nc7 Nc4 Ne8 Rab1 Ba6 Rxb6 Bxc4 Qxc4 Qxb6 d5 Qc7 Bc5 Nd6 Qd4 cxd5 e5 Rfb8 Bxd6 Qa7 Bxb8 Qxd4 cxd4 Rxb8 h3 Rb4 Ra1 g6 g4 Kg7 Kg2 f6 Ra2 f5 gxf5 gxf5 Kg3 Kg6 Kf4 h5 h4 Kf7 Kg5 Ke7 Kxh5 d6 Kg5 dxe5 dxe5 d4 h5 d3 h6 Rg4+ Kh5 Rg8 h7 Rh8 Ng5 f4 Rb2 Kd7 Rd2 Kc6 Rxd3 Kc5 Rf3 Kb4 Rxf4+ Kb3 Kh6 Kc3 Nxe6 Kd3 Ng7 Kc3 e6 Kd2 e7 Ke2 e8=Q+ Rxe8 Nxe8 Kf1 h8=Q
2025.10.22,12:44:47,RhysLWells,fatty100kg,857,869,0-1,300,D02,,fatty100kg won on time,d4 d5 Nf3 Bg4 Qd3 Bxf3 Qxf3 Nc6 e3 f6 Bd3 e5 Bd2 exd4 exd4 Nxd4 Qd1 Qe7+ Kf1 O-O-O c3 Ne6 Be3 c6 Bxa7 Qd6 Nd2 Nh6 Bb6 Rd7 Qa4 Nf4 Qa8+ Qb8 Qxb8+ Kxb8 Bc2 c5 g3 Ne6 Kg2 Rd6 Ba5 b6 Bxb6 Rxb6 b3 Bd6 Rhe1 Bc7 Rxe6 Rxe6 Nf3 Re2 Bd3 Re6 Rd1 Rd8 Bxh7 f5 Ng5 Re7 b4 c4 g4 fxg4 Bc2 Nf7 Nh7 Re6 Rd4 Ne5 Ng5 Rf6 h3 Nf3 Nxf3 gxf3+ Kh1 Rh6 Bf5 Be5 a4 Bxd4 cxd4 Rf8 Be6 Rxe6 h4 Rh8
2025.10.22,12:34:27,RhysLWells,kitedice,865,867,1-0,300,A48,,RhysLWells won on time,d4 Nf6 Nc3 g6 Nf3 Bg7 g3 c6 Bg2 b5 Be3 Bb7 Qd2 Ng4 h3 Nxe3 Qxe3 O-O O-O-O e6 Ne5 d5 h4 h5 Bf3 Kh7 g4 hxg4 Nxg4 f5 Ne5 Bh6 Qxh6+ Kxh6 h5 gxh5 Rxh5+ Kg7 Rg1+ Kf6 Rh6+ Ke7 Ng6+ Kd6 Nxf8 Qxf8 Rgg6 Bc8 a4 Na6 axb5 Nb4 bxc6 Kxc6 Kb1 Rb8 e3 a5 Be2 Bd7 Na4 Kd6 Nc5 Re8 Nxd7 Kxd7 Rh7+ Kd8 Bb5 Re7 Rxe7 Qxe7 Rg8+ Kc7 c3 Nc6 Kc2 a4 Bxa4 Na5 Ra8 Nc4 Ra7+
2025.10.21,15:43:21,rendi1234567899,RhysLWells,869,857,1-0,300,C46,,rendi1234567899 won on time,e4 e5 Nf3 Nc6 Bc4 g6 Nc3 Nge7 O-O Bg7 a3 Na5 Ba2 c6 d4 b5 dxe5 Ba6 Ne2 c5 c3 Nec6 b3 Nxe5 Nxe5 Bxe5 Bd2 c4 bxc4 bxc4 Rb1 O-O Bh6 Re8 Nd4 Bg7 Qf3 Bxh6 Rfe1 Rb8 Rxb8 Qxb8 Rb1 Qe5 Qh3 Bg7 Qxd7 Qxe4 Nf3 Bxc3 h3 Bc8 Qc7 Nb3 Ng5 Qe7 Qg3 Be5 Qh4 h5 Qxc4 Nd2 Qxf7+ Qxf7 Bxf7+ Kf8 Bxe8 Nxb1 Bxg6 Nxa3 Bxh5 a5 Bd1 Nc4 Ne6+ Bxe6 g3 Nb2 Bc2 Ke7 Kg2 Kd6 h4 Bf7 Bh7 a4 Bb1 a3 Kh3 Nd1 Kg2 Nc3 Bc2 a2 Bb3
2025.10.19,19:42:37,RhysLWells,Radisa12321,865,834,1-0,300,B00,,RhysLWells won by resignation,d4 b6 e4 Bb7 Nc3 g6 Bf4 Bg7 Nf3 h6 Bd3 c6 h3 d6 Qd2 Nf6 e5 Nd5 exd6 exd6 Nxd5 cxd5 O-O-O O-O Bxh6 Nd7 Bxg7 Kxg7 Rhe1 Nf6 Ng5 Nh5 g4 f6 Ne6+ Kf7 Nxd8+ Raxd8 gxh5 gxh5 Qh6 Rh8 Bh7
2025.10.18,16:43:27,Chewy322,RhysLWells,831,857,0-1,300,C45,,RhysLWells won by checkmate,e4 e5 Nf3 Nc6 d4 f6 d5 Nce7 Nc3 c6 Be3 cxd5 Nxd5 Nxd5 Qxd5 Ne7 Qb5 a6 Qd3 h6 O-O-O Qa5 a3 Nc6 Bd2 Qc7 h4 d6 g4 Bxg4 Be2 Rc8 Rhg1 Bxf3 Bxf3 Nd4 c3 Nb3+ Kb1 Nxd2+ Rxd2 Be7 Rgd1 O-O Be2 Rfd8 Rg1 d5 Bd1 dxe4 Qxe4 Rxd2 Bc2 Rxc2 Kxc2 Bxa3 bxa3 Qxc3+ Kb1 Qb3+ Ka1 Qxa3+ Kb1 Qb3+ Ka1 Qc3+ Ka2 Qd2+ Ka3 Rc3+ Kb4 Qb2+ Ka5 Qb5#
2025.10.18,16:35:58,dunielh,RhysLWells,828,849,0-1,300,C60,,RhysLWells won by resignation,e4 e5 Nf3 Nc6 Bb5 Nge7 O-O a6 Ba4 b5 Bb3 d6 d3 Ng6 Ng5 Be6 Nxe6 fxe6 Bxe6 Qe7 Bd5 Qd7 Nd2 Nge7 Bb3 a5 a3 a4 Ba2 Nd4 c3 Ndc6 Nf3 h6 Nh4 O-O-O b3 d5 bxa4 dxe4 axb5 Na7 Bc4 Nxb5 dxe4 Qxd1 Rxd1 Rxd1+ Bf1 Nxc3 Bb2 Ne2+ Kh1 Rxa1 Bxa1 Nd4 Bxd4 exd4 Bb5 g5 Nf5 Nxf5 exf5 Bxa3 f3 Rd8 Kg1 d3 Kf2 d2 Ba4 Bd6 g3 Kb7 Ke2 Bb4 Bb3 Rf8 g4 c5 h3 Kb6 Kd3 Kb5 Bc4+ Kb6 Bb3 Rd8+ Ke4 d1=Q Bxd1 Rxd1 f6 c4 f7 c3
2025.10.18,16:34:12,RhysLWells,ApiitNeverFold,841,840,0-1,300,C50,,ApiitNeverFold won by checkmate,e4 Nc6 Nf3 e5 Nc3 Bc5 Bc4 d6 h3 Be6 Nd5 Nf6 Nxf6+ Qxf6 Bb3 b5 d3 Nd4 Bxe6 fxe6 Bg5 Qf7 Nxd4 Bxd4 c3 Qxf2#
2025.10.18,16:26:31,C83551,RhysLWells,810,849,0-1,300,C00,,RhysLWells won by checkmate,e4 e6 Nc3 Nf6 Nf3 Bb4 e5 Ng8 Bc4 Bxc3 bxc3 Nc6 d4 a6 a4 d6 h3 d5 Bb3 Bd7 O-O Na5 Bg5 Ne7 Bxd5 exd5 Nh4 h6 Bxe7 Qxe7 Qf3 Qxh4 Rae1 O-O-O Qxd5 Bxh3 Qxa5 Bxg2 Kxg2 Qg4+ Kh2 Qh4+ Kg2 Qg5+ Kh2 h5 Rg1 Qh4+ Kg2 Qg4+ Kh2 Qf4+ Kg2 g6 f3 h4 Kf2 h3 Re4 Qh2+ Kf1 Qxc2 Re1 h2 Rh1 Qd3+ Kg2 Qd2+ Kf1 Qd3+ Kg2 Qf5 Kf2 Qc2+ Kf1 Rh3 Re3 Qc1+ Kg2 Qxe3 Kxh3 Qg1 Rxh2 Rh8#
2025.10.18,16:20:33,RhysLWells,sabrysabry1234,841,833,1-0,300,C00,,RhysLWells won by checkmate,d4 e6 Nf3 a6 e4 h6 e5 d5 Nc3 Nd7 Bd3 Be7 g3 Nf8 Be3 Bd7 b3 Ba3 Nb1 Bb2 Nbd2 Bxa1 Qxa1 Ne7 c4 Nfg6 cxd5 Nxd5 Bxg6 fxg6 Nc4 Nxe3 Nxe3 Bb5 a4 Bd3 Qa3 Be4 Ke2 Bxf3+ Kxf3 Qxd4 Nc4 Qd5+ Kg4 h5+ Kh3 Qxh1 a5 Qf3 Qa4+ c6 Nd6+ Kd7 Nxb7 g5 Nc5+ Kc7 Nxe6+ Kd7 Nc5+ Kc7 Ne6+ Kb7 Qb4+ Ka7 Qb6#
2025.10.17,14:26:48,RhysLWells,joe_crosson,833,839,0-1,300,C28,,joe_crosson won on time,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bb4 d3 Bxc3+ bxc3 O-O Rb1 b6 Qe2 Bb7 d4 Re8 d5 Na5 Bb5 c6 dxc6 dxc6 Ba4 b5 Bb3 Ba6 Qe3 Qc8 Bd2 c5 O-O c4 Bxc4 Nxc4 Qe2 Nxd2 Qxd2 Nxe4 Qe3 Nxc3 Rb3 Nxa2 Re1 Qxc2 Rbb1 Nc3 Rbc1 Ne2+ Rxe2 Qf5 h3 b4 Rb2 e4 Nd4 Qe5 Nc6 Qxb2 Rd1 Rac8 Nxa7 Rc3 Qb6 Bd3 Nb5 Rc2 Nd6 Rf8 Nc4 Qa2 Ne3 Rxf2 Kh2 Rf6 Qxb4 h6 Rc1 Re6 Nd5 Rd6 Ne7+ Kh8 Qxd6 Rg8 Nf5 Qb2 Rd1 Qc2 Qe7 Qxd1 Qxf7 Qh5
2025.10.17,14:23:28,KaravlaD,RhysLWells,862,841,1-0,300,A00,,KaravlaD won by resignation,g3 e5 Bg2 d5 c3 Nf6 Qb3 c6 Nh3 Be6 Qxb7 Nbd7 Qxc6 Bc5 Ng5 O-O Nxe6 fxe6 Qxe6+ Kh8 O-O e4 b4 Re8 Qa6 Nb8 Qb7 Re7 Qxa8 Bxf2+
2025.10.15,14:18:01,RhysLWells,Lilikame,849,843,0-1,300,D02,,Lilikame won by checkmate,d4 d5 Nf3 Bg4 h3 Bxf3 gxf3 Nf6 Nc3 h6 e4 e6 e5 Nfd7 Bb5 a6 Ba4 b5 Bb3 Nb6 a3 Nc6 Be3 Na5 a4 Nac4 axb5 axb5 Rxa8 Qxa8 Nxb5 Qb7 Bxc4 Nxc4 Nc3 Qxb2 Bd2 Bb4 O-O Bxc3 Bxc3 Qxc3 Qb1 Nb6 Rd1 O-O Rd3 Qc6 f4 f6 Qa1 fxe5 Rc3 Qd7 fxe5 Nc4 Kg2 Qf7 f3 Qg6+ Kf2 Qh5 Qa6 Qxh3 Ke2 Qg2+ Ke1 Qd2+ Kf1 Qxc3 Qxe6+ Kh8 Qxd5 Ne3+ Kg1 Nxd5 e6 Qe1+ Kg2 Ne3+ Kh3 Rxf3+ Kh2 Qf2+ Kh1 Rh3#
2025.10.14,16:44:10,elpelagabriel,RhysLWells,884,858,1-0,300,C02,,elpelagabriel won on time,e4 e6 d4 d5 e5 Nc6 c3 a6 Nf3 f6 Be3 fxe5 dxe5 Nge7 Qd3 h6 Nbd2 Ng6 Nb3 Ncxe5 Nxe5 Nxe5 Qd4 Bd6 f4 c5 Nxc5 Bxc5 Qxc5 Nd7 Qd4 O-O Bd3 b5 O-O Nf6 g3 Ng4 Bf2 Qc7 Be2 Nxf2 Rxf2 e5 fxe5 Rxf2 Kxf2 Qf7+ Kg1 Bb7 Rf1 Qe6 Rf4 Re8 Bg4 Qxe5 Bd7 Qe3+ Kg2 Qe2+ Rf2 Qe4+ Kh3 Qxd4 cxd4 Re4 Rd2 Kf7 Kg2 Ke7 Bh3 g5 g4 Kf6 Kg3 Re3+ Kg2 Re4 Rf2+ Kg6 b3 Rxd4 Rc2 Rb4 Rc7 Ba8 Ra7 Bc6 Rxa6 Rd4 Rxc6+ Kh7 Rc7+
2025.10.14,11:52:40,RhysLWells,Mrnagu,866,877,0-1,300,A40,,Mrnagu won on time,d4 e5 Nf3 Nc6 d5 Nb4 c3 Qe7 Bd2 e4 Nd4 Nxd5 e3 d6 Na3 Ngf6 h3 c5 Bb5+ Bd7 Nf5 Qe5 Bxd7+ Nxd7 g4 O-O-O Nc4 Qf6 Qa4 N5b6 Nxb6+ Nxb6 Qxa7 Nc4 O-O-O g6 Qa8+ Kc7 Qa7 gxf5 gxf5 Qxf5 Be1 Bh6 b3 Nxe3 Qa5+ Kd7 Qb5+ Ke7 Qxb7+ Kf8 Rxd6 Nc4+ Kb1 Nxd6 Qb6 e3+ Kb2 exf2 Qxd8+ Ne8
2025.10.13,16:38:02,RhysLWells,AllegedBee,874,899,1-0,300,D02,,RhysLWells won - game abandoned,d4 Nf6 Nf3 d5 Na3 e6 c3 a6 Nc2 Nc6 e3 b5 Bd3 Be7 h3 b4 cxb4 Nxb4 Nxb4 Bxb4+ Bd2 Bxd2+ Qxd2 O-O O-O c6 Ne5 Bb7 Rac1 Ne4 Bxe4 dxe4 Qc2 Rc8 Nc4 f5 Rfd1 Rf6 Ne5 Rh6 Qb3 Qf6 Nd7 Qg5 Qxb7 Re8 Qxc6 Kf7 Ne5+ Kf6 Qxe8 Rg6 Nxg6 Qxg6 Qf8+
2025.10.13,16:36:54,sanek_1807,RhysLWells,852,865,0-1,300,C50,,RhysLWells won - game abandoned,e4 e5 Nf3 Nc6 Bc4 f6 d4 Nge7 dxe5 Nxe5
2025.10.12,15:19:12,anifuti,RhysLWells,821,857,0-1,300,C40,,RhysLWells won by checkmate,e4 e5 Nf3 f6 Bc4 Nc6 Nc3 a6 d3 b5 Bb3 Bb7 a3 Na5 Bd5 Bxd5 Nxd5 c6 Nc3 Bc5 O-O Ne7 Qe2 O-O Be3 Bxe3 Qxe3 Ng6 h3 d5 exd5 cxd5 d4 e4 Nd2 Nc4 Nxc4 bxc4 b3 Rb8 b4 a5 Na4 axb4 axb4 Rxb4 Nc5 Qd6 Rab1 Rxb1 Rxb1 Rb8 Rxb8+ Qxb8 c3 Nf4 g3 Nxh3+ Kg2 Ng5 f4 exf3+ Kf2 Qb2+ Kf1 Qg2+ Ke1 Qxg3+ Kd2 Qg2+ Kd1 Qf1+ Kc2 Ne4 Nxe4 dxe4 d5 Qg2+ Kb1 f2 Qc5 f1=Q#
2025.10.12,15:05:18,Zionlazuarrr,RhysLWells,732,849,0-1,300,A00,,RhysLWells won by resignation,e3 e6 Qf3 d5 c3 Nc6 Bb5 Bd7 Bxc6 Bxc6 Ne2 d4 cxd4 Bxf3 gxf3 Qd7 Rg1 g6 b3 O-O-O Nbc3 Bb4 Ne4 Kb8 a3 Bd6 a4 Bxh2 Rh1 Bd6 a5 a6 Bb2 f5 Ng5 Ne7 Nf7 Rhf8 Nxd8 Rxd8 Bc3 Nd5 Rc1 c6 e4 Nxc3 dxc3 e5 dxe5 Bxe5 c4 Bb2 Rb1 Ba3 Kf1 Qd3 Rxh7 Qxb1+ Kg2 fxe4 Nf4 exf3+ Kxf3 Qxb3+ Kg4 Qxc4 Rh6 g5 Kxg5 Rg8+ Kh5 Qxf4
2025.10.12,13:57:09,RhysLWells,Alaaudin2,841,853,0-1,300,D02,,Alaaudin2 won on time,d4 d5 Nf3 Bf5 c3 e6 h3 h6 Bf4 f6 Nbd2 Nc6 Nh4 Bh7 g4 g5 Bg3 gxh4 Bxh4 Be7 Bg2 Qd6 Bg3 Qd7 f4 O-O-O e3 Qd6 Nf1 Na5 b3 Kb8 Qd2 Qa3 Nh2 Nxb3 axb3 Qxa1+ Qd1 Qxc3+ Qd2 Qxd2+ Kxd2 Bb4+ Ke2 Ne7 Nf3 Nc6 Bf1 Bc3 Bh4 Rde8 Bxf6 Rhg8 Rh2 Nb4 g5 Bd3+ Kf2 Bxf1 Kxf1 hxg5 Nxg5 Nd3 Rc2 Ba5 h4 Ref8 Nh7 Rf7 Be5 Nxe5 dxe5 Rg3 Ng5 Rxe3 Kf2 Re1 Nxf7 a6 h5 Bb4 h6 Rh1 Kf3 Be7 Kg4 Bf8 Rg2 Bxh6 Nxh6 Rxh6 Kf3 Rh3+ Rg3 Rh2 Rg4 Rb2
2025.10.11,09:54:10,RhysLWells,SCT_Minato,849,879,0-1,300,D02,,SCT_Minato won by checkmate,d4 d5 Nf3 Bf5 c3 Nf6 h3 e6 g4 Bg6 Nh4 Bd6 Nxg6 fxg6 Bg2 O-O e3 Ne4 h4 Nxf2 Qb3 Nxh1 Bxh1 Qxh4+ Ke2 Qxh1 Kd3 Qe4+ Ke2 Qxg4+ Kd3 Qe4+ Ke2 Qg2+ Kd3 Nd7 Nd2 Nb6 e4 Qg3+ Kc2 Rf2 e5 Be7 Qb5 Nc4 Qxb7 Raf8 Qc6 Nxd2 Qxe6+ Kh8 Bxd2 Bg5 Rd1 Bxd2 Rxd2 Rxd2+ Kxd2 Qg2+ Ke3 Rf3#
